,thumb 1-2,thumb 2-3,thumb 3-4,thumb_fore 4-5,fore 5-6,fore 6-7,fore 7-8,fore_middle 8-9,middle 9-10,middle 10-11,middle 11-12,middle_ring 12-13,ring 13 -14,ring 14-15,ring 15-16,ring_pinky 16-17,pinky 17-18,pinky 18-19,pinky 19-20
0,0.507098504392337,0.598418893478537,0.8478169733934057,-1.4364748848419275,-0.21866894587394195,0.714090698612158,1.2120256565243244,-0.5172873803276212,0.1460122577112754,0.8760580505981934,1.352127380920955,-0.6876712560387296,0.20401797959254858,0.8884797719201486,1.267911458419925,-0.6567016621194341,0.24497866312686417,0.7853981633974484,1.1760052070951352
