,thumb 1-2,thumb 2-3,thumb 3-4,thumb_fore 4-5,fore 5-6,fore 6-7,fore 7-8,fore_middle 8-9,middle 9-10,middle 10-11,middle 11-12,middle_ring 12-13,ring 13 -14,ring 14-15,ring 15-16,ring_pinky 16-17,pinky 17-18,pinky 18-19,pinky 19-20
0,0.3217505543966422,-0.7853981633974484,-0.7853981633974482,1.165904540509813,-1.3101939350475558,-1.231503712340852,-0.9827937232473292,1.0974402849599816,-1.272297395208717,-1.1284221038181517,-0.9685089806599325,1.033885584054851,-1.3734007669450157,-1.0636978224025595,-0.8621700546672263,0.9765826229944627,-1.3734007669450157,-0.9652516631899266,-0.7853981633974482
