thumb 1-2,thumb 2-3,thumb 3-4,thumb_fore 4-5,fore 5-6,fore 6-7,fore 7-8,fore_middle 8-9,middle 9-10,middle 10-11,middle 11-12,middle_ring 12-13,ring 13 -14,ring 14-15,ring 15-16,ring_pinky 16-17,pinky 17-18,pinky 18-19,pinky 19-20
0.8884797719201486,1.379611867197882,0.7573681234376018,-1.428899272190732,1.408307217577693,-1.4928296929633533,-1.424784069083622,0.5816534825135914,1.4464413322481358,-1.3708033701887155,-1.5385494443596408,0.40211401565176275,1.4915972558254444,-1.2408492346483422,-1.3684746984165934,0.3129012278803845,1.4635174711464938,-1.0269638704927742,-1.190289949682532
