thumb 1-2,thumb 2-3,thumb 3-4,thumb_fore 4-5,fore 5-6,fore 6-7,fore 7-8,fore_middle 8-9,middle 9-10,middle 10-11,middle 11-12,middle_ring 12-13,ring 13 -14,ring 14-15,ring 15-16,ring_pinky 16-17,pinky 17-18,pinky 18-19,pinky 19-20
0.3217505543966422,-0.507098504392337,-0.8379812250083901,1.3617733839886323,1.1383885512243588,1.2847448850775787,1.2924966677897851,-0.9242831789176613,1.541393038590888,1.520837931072951,1.4382447944982226,-1.403542389332635,1.1839206090638685,1.1583858851975095,1.042721878368537,-1.4149281253965742,0.6022873461349642,0.4266274931268761,0.4636476090008061
