thumb 1-2,thumb 2-3,thumb 3-4,thumb_fore 4-5,fore 5-6,fore 6-7,fore 7-8,fore_middle 8-9,middle 9-10,middle 10-11,middle 11-12,middle_ring 12-13,ring 13 -14,ring 14-15,ring 15-16,ring_pinky 16-17,pinky 17-18,pinky 18-19,pinky 19-20
0.03702011587393003,-0.4636476090008061,-0.8478169733934057,1.4711276743037347,1.0978897231319675,1.2597980461893556,1.2870022175865685,-0.8831250707561671,1.4259838285559578,1.5374753309166493,1.5253730473733222,-1.2204821145594944,1.4464413322481358,1.1071487177940904,0.9420000403794635,-1.4631064559620763,0.6528466311007743,0.06656816377582381,0.0
