,thumb 1-2,thumb 2-3,thumb 3-4,thumb_fore 4-5,fore 5-6,fore 6-7,fore 7-8,fore_middle 8-9,middle 9-10,middle 10-11,middle 11-12,middle_ring 12-13,ring 13 -14,ring 14-15,ring 15-16,ring_pinky 16-17,pinky 17-18,pinky 18-19,pinky 19-20
0,0.14888994760949723,-0.19739555984988078,-0.39479111969976155,1.3521273809209546,0.8353565591193911,0.8491414759301352,0.8850668158886102,-0.6202494859828216,1.1681416732430236,1.1583858851975095,1.0912770348023004,-0.9571583147256515,1.2772073393861472,1.2490457723982544,1.1606689862534054,-1.0467241440199506,1.0743735733900146,0.8253768505207383,0.632748835002183
