,thumb 1-2,thumb 2-3,thumb 3-4,thumb_fore 4-5,fore 5-6,fore 6-7,fore 7-8,fore_middle 8-9,middle 9-10,middle 10-11,middle 11-12,middle_ring 12-13,ring 13 -14,ring 14-15,ring 15-16,ring_pinky 16-17,pinky 17-18,pinky 18-19,pinky 19-20
0,-0.23374318086890145,-0.6947382761967033,-0.6812982252878489,1.138043961300024,0.9994588469612699,1.0729739941778953,1.1479424006619559,-0.870516235410592,1.5590321636451403,1.5350972141155732,1.5273454314033663,-1.384057557111849,1.0799445463968773,1.2021004241368467,1.2120256565243244,-1.3979357200077513,0.1418970546041639,-0.08550529367820464,-0.12832322768579477
