,thumb 1-2,thumb 2-3,thumb 3-4,thumb_fore 4-5,fore 5-6,fore 6-7,fore 7-8,fore_middle 8-9,middle 9-10,middle 10-11,middle 11-12,middle_ring 12-13,ring 13 -14,ring 14-15,ring 15-16,ring_pinky 16-17,pinky 17-18,pinky 18-19,pinky 19-20
0,0.5880026035475674,-1.5707963267948966,-1.1071487177940904,1.5541312030809595,1.1210367137250579,1.2490457723982544,1.2847448850775787,-0.9380474917927133,1.4852910331166918,1.5253730473733222,1.515297821549181,-1.3116943090154867,1.3182420510168371,1.352127380920955,1.3734007669450157,-1.5707963267948966,0.9453112865556675,1.0714496051147666,1.2220253232109894
