thumb 1-2,thumb 2-3,thumb 3-4,thumb_fore 4-5,fore 5-6,fore 6-7,fore 7-8,fore_middle 8-9,middle 9-10,middle 10-11,middle 11-12,middle_ring 12-13,ring 13 -14,ring 14-15,ring 15-16,ring_pinky 16-17,pinky 17-18,pinky 18-19,pinky 19-20
0.7188299996216244,-1.0303768265243123,-0.8379812250083901,1.223734723255406,-1.1441688336680205,-1.5120405040791716,-1.2490457723982544,1.1902899496825317,-1.2220253232109894,-1.2847448850775787,-1.1071487177940904,1.0824623757384912,-1.3045442776439713,-1.2277723863741932,-1.0303768265243123,1.060308004878121,-0.9505468408120752,-1.1441688336680205,-0.8621700546672263
