thumb 1-2,thumb 2-3,thumb 3-4,thumb_fore 4-5,fore 5-6,fore 6-7,fore 7-8,fore_middle 8-9,middle 9-10,middle 10-11,middle 11-12,middle_ring 12-13,ring 13 -14,ring 14-15,ring 15-16,ring_pinky 16-17,pinky 17-18,pinky 18-19,pinky 19-20
-0.1927007586623856,-0.739277047382937,-0.6489955589965009,1.2995443193100131,0.7938013269450953,0.8393996637734166,0.9765826229944627,-0.6880636180379516,1.3258176636680323,1.2776094302370145,1.428899272190732,-1.1553042308540058,1.254510198882742,1.276561761683709,1.352127380920955,-1.5520485235971497,-0.0798299857122373,-0.4461055489434036,0.18822150530477078
