thumb 1-2,thumb 2-3,thumb 3-4,thumb_fore 4-5,fore 5-6,fore 6-7,fore 7-8,fore_middle 8-9,middle 9-10,middle 10-11,middle 11-12,middle_ring 12-13,ring 13 -14,ring 14-15,ring 15-16,ring_pinky 16-17,pinky 17-18,pinky 18-19,pinky 19-20
5.57575377761368,5.477789809808987,4.996183089593018,1.4849860620983946,0.6717954426417881,2.601173153319209,3.435827218700981,4.167525064933146,0.7922007795522572,2.8905899669467585,3.640939375269923,4.068887871591405,0.8198672643969563,2.988943325194528,3.6457586150689463,1.695151321341658,0.690446457054692,3.0890095919788516,3.576262868739038
