thumb,fore,middle,ring,pinky,gesture
5.257252895836233,5.145970464336451,5.063833774388241,4.984181139059389,4.880985919994119,nope
5.3146763265196535,5.133808187272494,5.010887911970869,4.875116355025071,4.731617379484397,nope
5.26669647658624,5.147059195533934,4.982542180096095,4.860549001116521,4.674671027917825,nope
5.250433188210314,5.2194874847770265,5.062433868629835,4.968197545000061,4.827265585801589,nope
5.252808480655274,5.252808480655274,5.272510364568083,5.476956823745921,5.665041081244399,nope
5.249673694685462,5.382027926061327,5.414645911893697,5.7074269896563505,6.187326160069573,nope
5.4229272960713715,5.486022980632379,5.416335099476267,5.664757312807067,6.105092368948389,nope
5.260938382835217,5.7453497804861575,5.806717887705879,5.961434752782944,5.99512986012896,nope
5.141567488385988,5.660514518422519,5.768733994120558,5.81953769817878,5.718035867172826,nope
4.972018609792947,0.5224034317165288,0.5606869949828056,0.5606869949828056,0.3142318990843383,nope
4.874226411623113,0.8419416003422657,0.8408966686431651,0.8991901705411564,0.9475969968608307,nope
4.768932417329507,1.392703388563699,1.4486011561035415,1.464060654145761,1.3382393849899876,nope
4.395564494516471,1.9064348771225057,1.9124118174427036,1.8462224304909318,1.7359450042095232,nope
4.3849887685844635,1.981860874184761,2.1072317843996275,2.0663480002807253,2.0481417091685685,nope
4.5033660375784255,1.8993494973463476,1.9672376100133377,1.9472866612414195,1.9295669970654687,nope
5.5300340262173915,5.400533945530572,5.588447030982883,6.014819096273679,0.04874185130993159,nope
6.249864311301339,5.119359765753461,4.742230865051799,4.596962320017765,4.101663015995481,nope
5.92261930670148,5.203240760782709,4.759972083661673,4.60828904227509,4.0900861091974825,nope
5.429710685524139,5.614895888349002,5.599993861889391,6.080140089926121,5.861180277277368,nope
5.268988298394913,0.24497866312686414,0.38381762328856883,0.6358384235237452,0.6837093116343712,nope
5.002235470296309,5.201241334712438,0.031239833430268277,0.9017533286043231,1.5395564933646284,nope
4.856314429772906,4.813735483650357,4.79329307953992,0.8641821243865921,0.9097531579442097,nope
4.762347376106632,4.601731759210794,4.621729093183944,5.8925782634819,0.5090708884223831,nope
4.588033985837928,5.122516320926181,4.295950363193098,4.655308197978425,5.328685917780761,nope
4.486577298841334,4.9502249078421405,4.691983649698152,5.245232868004078,4.646908955461225,nope
5.055412920805393,4.63148488122946,4.403458236460948,4.572948923293352,4.290383950482472,nope
4.850395004042209,5.312439193786443,5.040127487165245,4.590193809693335,4.3740653578754305,nope
4.845918029476561,5.497787143782138,0.5516549825285469,5.325596329259199,4.217255716916286,nope
4.923482313607436,5.513658826773928,1.4827889532671559,0.0,4.518429833124797,nope
4.944253641234078,5.531108139660385,5.993681635218198,0.1297025371559121,0.0,nope
5.311841465226427,5.689435640468815,5.4734017346094195,6.00708828778415,0.2730087030867106,nope
5.223945107554995,5.768112490160805,5.881956508174738,5.978674423977473,6.0183679772737975,nope
5.419297041144806,5.81106332477581,5.952887952350332,6.254621649340827,6.262779976493048,nope
5.396098292019061,5.739707712466543,5.994597945285509,6.179392966722544,6.17644963453045,nope
5.472151735260461,5.981234145349337,6.1006254540486795,6.05895055607049,5.861180277277368,nope
4.9497632273578605,6.154862079493792,5.377163475202035,5.568093607900762,5.582330899295136,nope
4.506397643708858,0.5280744484263596,5.80366601518699,5.497787143782138,5.3003915839322575,nope
4.340680030266105,0.3028848683749714,0.1297025371559121,5.4229272960713715,5.026009632601388,nope
4.745709976262937,5.096993695206903,1.37014344947501,5.4872612167504125,5.057036296002716,nope
4.730244225524242,0.9403949053213894,0.8393996637734166,0.1939591472598931,5.45934455376095,nope
4.527041030388995,6.011039416648399,0.20902294280626463,0.0422284021130019,5.652783885706079,nope
5.074933217649197,5.368084606626226,5.07322576341778,5.233527123868808,5.432943116228931,nope
4.877537657799317,5.384352151974921,4.841299752068681,4.730568795457668,4.487112201170635,nope
4.834850037802031,6.258799898006868,5.277872868539514,5.023387260990231,4.777514143719076,nope
4.852097854673853,5.21173570206482,4.874878089601893,4.817265919114924,4.776132292917376,nope
4.945368219461793,5.2194874847770265,4.915882025642253,4.932882741751361,4.9623676018455125,nope
4.871740621288606,5.337024403156303,4.854286034988854,4.830481008803783,4.91370608875933,nope
5.016123466227277,5.400533945530572,4.931057926258632,4.861278927994187,4.792218966096927,nope
5.0853767021847505,5.497787143782138,4.916406959977238,4.78632801804263,4.58541619077061,nope
5.269513370544085,1.2120256565243244,5.5602059537780955,5.112629637418664,4.799127319060675,nope
5.6257962024553345,6.243206620056296,6.2244294844638635,5.631316192874009,5.198011073682158,nope
6.085789747329706,6.0107221577757945,5.851784580614034,5.768112490160805,5.497787143782138,nope
6.120258848329214,6.255414670586165,6.131579819741313,6.048769631455776,5.766490168417309,nope
0.21991427524262383,0.15722805097656892,6.2483157256247965,6.154038017051566,5.88973466925065,nope
6.112450095704303,5.966129553970439,6.012238456841166,5.9988005305857275,5.726585989169363,nope
5.480245083724736,5.112629637418664,5.235667302516665,5.244113047643495,5.073592735878371,nope
4.6992318449119335,4.145659762861183,4.2487413713838835,4.374932911156908,4.2487413713838835,nope
4.65073880974543,4.031867755717475,4.146905092229865,4.241495121403986,4.104586984270729,nope
4.613942821172056,5.571726181440078,4.781245469685734,4.9130418577045765,4.736774389557408,nope
4.60828904227509,4.532535480592212,1.5191182423124667,1.4954674359665565,1.082462375738491,nope
4.589927922967348,4.5819856724955565,1.5374753309166493,1.6284247542723704,1.468589608687643,nope
4.562017552377555,4.66324824596867,1.4056476493802699,1.5519306407732258,1.4399689307208396,nope
4.497031280686952,4.590193809693335,4.83869709744793,1.4489538897749794,1.4399689307208396,nope
4.486787736548665,4.901588002484658,4.863764424118716,5.423298353568256,1.489892227639666,nope
4.4674103172578254,4.827265585801589,4.729931040442092,5.28958119425815,1.3360737143096995,nope
4.927746680082428,4.947933961105553,4.730905382452699,4.53397848103365,4.155789662374467,nope
4.961641121769903,4.834231417404607,4.639789526654195,4.471542525143278,4.043345982194117,nope
4.9434796475805864,4.897736930380384,4.6945337352451375,4.508371000792141,4.05450037520248,nope
4.049659472491698,0.17219081452293902,5.0853767021847505,4.895499797647174,4.402686035842233,nope
4.020054545711659,0.11942892601833845,5.052770919026597,4.877537657799317,4.439380277297979,nope
4.462802054947705,0.9179496956941223,1.033885584054851,1.0056468867881372,0.8345388978134685,nope
4.3720070417427825,0.07130746478529032,1.6078164426688266,1.6614562139956417,1.6172744581458995,nope
4.423413570392123,1.7398975527962734,1.8662371639386166,1.9320000822885781,1.9195673303788034,nope
5.290290917346935,0.1297025371559121,0.42826415287665476,0.866302262552679,0.7853981633974483,nope
5.497787143782138,5.255578556672518,5.4452040821711964,5.721263744922771,0.23554498072086333,nope
5.38399513663843,5.095916496341681,5.157405205140231,5.620759013346435,0.3805063771123649,nope
5.371195016502166,5.109468425609672,4.866096509443169,5.200225419044332,0.9129077216126866,nope
5.450204040505154,5.218180295979093,4.893315441138811,4.765671831944382,3.9761315514032614,nope
5.734032404500575,5.451092139738807,5.192339492704158,5.1017057022178305,4.486787736548665,nope
6.113772263289968,5.846558147366045,5.487686477196816,5.416335099476267,5.086115800350243,nope
5.785362974562585,0.35877067027057225,5.67943597378215,5.648802486703497,5.221459868807073,nope
5.884662861513166,2.4668517113662403,0.3671738338182192,6.236707175828584,5.561530456314825,nope
6.038206644052722,1.2571756745781983,1.2068173702852525,1.2560386654035878,1.3838170568759856,nope
6.260966741852867,5.739995730891758,5.813001843532849,6.133372850606689,0.702256931509007,nope
5.724585991836024,5.690998627629944,5.170222701403654,5.213056705259426,6.012238456841166,nope
5.6221421383289,5.141567488385988,4.824816111214879,4.69789724131919,4.344040058975727,nope
4.632558994672452,5.336412033361446,5.328685917780761,5.519060529806199,5.270988295728252,nope
4.576861266399189,0.982793723247329,1.6902252528132349,1.433730152484709,0.8621700546672264,nope
4.941620913661685,1.8925468811915387,1.6332151367908538,1.423717971406494,1.2895641248766014,nope
5.151248279348196,5.407127256581393,5.140337476706172,5.323114944773899,6.038206644052722,nope
5.045633281496363,4.937990224220714,4.957367643511554,4.794396425910875,4.363617976800783,nope
4.93447088229017,1.5056711634605107,1.4168516623365468,1.1631648213372698,0.348771003583907,nope
5.029444733593836,0.41012734054149097,1.807041587513334,1.942864085653017,1.8925468811915387,nope
5.497787143782138,5.190741411763347,0.5743048301747018,1.3677511095414314,1.3542460218188073,nope
5.89084516296407,5.764039192933064,5.196168097515898,5.014340142214939,4.320048836169174,nope
4.808862755567277,1.1849136573968229,1.3891474967948847,1.3787483095541666,0.0,nope
4.9502249078421405,6.229183806803618,1.781889660017643,1.8580777801920307,1.7359450042095232,nope
5.355890089177974,6.231948139776168,0.7709064243319483,1.779261545174884,2.1262900620604404,nope
5.355890089177974,5.439031321066415,5.28746127011708,5.955446800399031,0.2347226124851971,nope
5.191908272377286,5.263064531296941,4.990688639389801,4.769469762790954,4.570491925780526,nope
5.013309214745115,1.6113146792732433,1.7681918866447772,0.9272952180016122,5.092895357497055,nope
5.324926536994993,0.7853981633974483,1.089909046599561,1.0303768265243125,0.9129077216126866,nope
4.124386376837122,3.6052402625905993,4.477666367899492,4.73125466640636,4.9881948789732125,nope
3.733368824131296,2.089942441041419,2.841421482759681,2.5872851573882416,3.792669375034273,nope
3.7393510451828753,2.7954566900204325,2.677945044588987,2.5844682634303977,2.4819639109528726,nope
4.175104266083918,4.287183961405072,3.453139480492481,3.458417139458012,3.5727313943085752,nope
4.729336510191095,4.584065752698895,4.2038996563049995,3.742306436900787,3.498212789541225,nope
4.777233007937896,4.656890475138972,4.455065265413602,4.301672017270017,4.335479710059869,nope
4.168556524082567,3.682012153860377,4.75583987577622,4.90978454023457,5.007119085594067,nope
4.428594871176362,2.593043251139265,3.4310963255511813,4.359398592557779,4.766880436625421,nope
3.8297376187356758,3.53219969728748,3.2886710089781954,1.823350602572956,3.8088987885681473,nope
4.434089321379578,2.5535900500422257,2.306236094470402,3.2779952579907405,3.4198923125949046,nope
4.559739651989425,3.7689008458655557,4.042750034708052,4.1202023008350475,4.003762708257019,nope
4.861278927994187,4.487112201170635,4.3906384259880475,4.189599895004287,3.901355408465564,nope
4.129649486134717,3.6268196461571294,3.618938035963465,3.634429050583394,3.586011863490892,nope
4.266283431441286,3.220791724559245,3.0836864483416857,3.0623935826203414,3.0791738435938356,nope
4.629247748496248,3.7140524674078446,3.660738767836316,3.8363309297864965,3.9269908169872414,nope
4.2655465118989255,4.207098792285295,4.3226804090418245,4.416273834509725,4.422885308423302,nope
4.321781936687003,4.803048867585435,4.81547058890739,4.854286034988854,4.778957144160513,nope
4.483892341092828,3.990734129519929,4.2487413713838835,4.462802054947705,4.588033985837928,nope
4.180664913125884,2.9375746739972444,2.824536900380646,2.8150112188991745,3.0288650419994156,nope
4.31476098886256,3.254019784419983,3.1126152597382317,3.081060633807686,-0.0,nope
4.576861266399189,4.3906384259880475,4.385807545694071,4.518147984203286,4.604118389524234,nope
4.648645667852003,4.6724102932614,4.607512041654456,4.8345841510760446,4.81837333837429,nope
4.573749243250532,4.534296042153493,4.541653768909407,4.583478208700698,4.576861266399189,nope
4.41694814324097,3.7493946497037536,3.690142056040321,3.76561570656655,3.9547614535806623,nope
4.558070204458571,4.037648038161137,4.003762708257019,4.088828248225664,4.223536626056942,nope
4.615915205202103,4.5819856724955565,4.576250019531549,4.5351635954349705,4.384650473604134,nope
4.124386376837122,4.491560210655342,4.309734326832817,4.471542525143278,4.33513992074233,nope
4.588033985837928,3.045118878407206,2.4783896608836997,1.786881299091683,1.4157995848709557,nope
3.846086717832011,2.7326848246388677,2.464677801747316,2.2044293348646415,1.8766751981997487,nope
5.087659803240647,3.3469880427795604,3.34254691727789,3.286034231964437,2.896613990462929,nope
4.621729093183944,4.568234593271535,4.572680106095526,4.509343763131224,4.431551255763487,nope
4.6107001286216125,4.8988758820519065,5.133808187272494,5.21523219131255,5.249673694685462,nope
4.931057926258632,5.252808480655274,4.933703422732481,5.238455399381453,5.864960977600357,nope
4.655845543439872,1.9347752833045406,1.9477055971197175,1.9909930404041718,2.11566024224644,nope
4.618327745756703,3.8438495850988,3.8502189257174635,3.9065854863007035,3.024483909022929,nope
4.592280244817777,4.37043915340698,4.596962320017765,4.912787534210568,5.108830263603131,nope
4.572948923293352,4.676689867705366,4.838981107664662,5.028675108296844,5.46331804278263,nope
4.917784369574457,3.218364544859571,3.053585280062052,3.326940603585488,4.283610952938673,nope
4.892242480177168,0.24497866312686414,0.9186249150378267,1.027318732081853,0.9097531579442097,nope
5.349459309660373,5.431218980006314,5.952887952350332,0.5404195002705842,0.4521538622857756,nope
5.066092126465811,5.570827709085258,4.8196678360330925,4.6811491469544215,4.53771678137645,nope
4.982238136323159,1.1631648213372698,1.287700541495401,5.250433188210314,4.603727764544102,nope
5.389775419082092,6.255414670586165,2.250705181667254,0.11425432796143953,5.310147371977772,nope
5.291952965678012,1.94452314676045,2.3046936792411192,2.31699888826529,0.6659692373791098,nope
5.528705123345181,5.605798868482184,1.8766751981997487,2.0344439357957027,1.9868608325187191,nope
5.36647170479905,5.766954636567839,1.9974238199217726,2.0647376957144776,1.9890206563741255,nope
5.176036589385496,4.733662366408751,5.654389020764153,1.0014831356942346,0.8097835725701669,nope
5.391802785792538,1.6421037915801868,5.168162736361396,5.102097551727555,4.851028717518847,nope
5.497787143782138,1.964246964723832,2.0763773816691016,5.73153032465104,5.022091924927146,nope
5.355890089177974,1.4399689307208396,1.8343602103779344,1.8370483759458218,1.261865582871155,nope
4.770295185632797,5.4765137577580765,5.662935821196765,1.1341691669813552,1.5042281630190728,nope
4.360944186381138,5.497787143782138,4.976877362933922,4.927746680082428,5.046334052229584,nope
4.037648038161137,5.551788644158107,4.641081515599399,4.629247748496248,4.60640462239509,nope
5.334420995673862,5.0853767021847505,4.493720034510748,4.504892753949487,4.25766970556372,nope
5.222877302301465,4.890481918615887,4.544493057134315,4.493720034510748,4.026659469478403,nope
5.358691202300067,5.657700266940357,5.228619650996437,5.273552392673042,5.104729124600206,nope
4.51770344100074,1.9872349439864885,1.9832067683922838,1.898534833575452,1.8217990134379312,nope
5.05852494395405,0.9097531579442097,1.8568477685122147,1.9844855400737598,1.946067149650854,nope
5.279118197908196,5.142151259481378,5.010887911970869,4.924821000893432,4.759972083661673,nope
5.3043598170712905,5.231535094631212,5.066386417216586,4.987815084080725,4.758867111735693,nope
0.05328285155969237,1.5569083308639295,1.6092389168160846,1.5978167759821613,1.3909428270024184,nope
5.941235480201876,6.038206644052722,0.4636476090008061,2.0032041023654346,2.3349211041682834,nope
5.483703567959278,5.532256244781646,5.67858671708611,1.6575346654708816,1.9890206563741255,nope
4.733219300420907,5.200225419044332,5.147059195533934,5.144796755955228,5.1958359819518884,nope
4.839898538599928,5.1406531332613445,5.200225419044332,5.176036589385496,5.204874746256615,nope
4.633605019395546,4.880595752241776,4.896713389284389,4.931057926258632,4.997119418907402,nope
5.339131881595737,4.8940378103847015,4.913343244072786,4.920854198764677,4.968540362950293,nope
5.21399303457381,4.947933961105553,4.895499797647174,4.939187828438575,4.900610485689461,nope
5.3613845393811905,5.184885915901754,5.167489788952884,5.1071801000844514,5.041438675225029,nope
4.691983649698152,5.202346306638418,5.348227403908435,5.423298353568256,5.3702775855669,nope
4.751584582311745,5.396683772045839,5.134394010286908,5.514179118090143,5.683135093777833,nope
5.467493383863363,5.294741926528673,5.15990895554186,5.921456065659654,5.632108585735106,nope
4.939187828438575,5.678879800313356,5.75359570839751,5.662935821196765,5.541238039173669,nope
4.857698991020392,5.926965651783436,6.128866531253467,6.1218101967588945,6.000630354709998,nope
5.5974557962733,5.999391197971258,6.242391624311721,0.2662520491509253,0.09347678115858947,nope
5.639684198386302,0.021273386024061203,0.16514867741462683,0.2935889874087498,0.2030452172534651,nope
4.75583987577622,6.099241850642411,0.0,0.04441521524691084,0.04874185130993159,nope
5.480245083724736,0.2942345651111878,0.4856220932974687,0.4636476090008061,0.2914567944778671,nope
5.237184752034797,0.2847304385227121,0.3430239404207034,0.3217505543966422,0.16977827396833844,nope
5.517392474639342,0.21109333322274654,0.22471116841464267,0.27094685033842053,0.15037142800713454,nope
5.759906985047611,0.507098504392337,0.5404195002705842,0.41822432957922906,6.103331807387108,nope
5.80366601518699,5.89486658900712,5.81953769817878,5.625296701997376,5.416883044626907,nope
0.06241880999595735,5.948448469862772,5.961434752782944,5.695182703632018,5.526350801620898,nope
3.168613102777058,2.9648837975197564,3.170156311428553,3.2021246733719004,3.360261599463735,nope
5.902678930067221,6.196446968503601,0.18311081726248413,0.04164257909858842,0.05875582271572269,nope
5.454336248390607,0.19739555984988078,0.21608497229678642,0.2063238940297175,0.11065722117389563,nope
5.907224353308281,0.2536740961386427,0.3625442372645076,0.4636476090008061,0.0964737751825869,nope
6.146119132869399,0.20749622643520266,0.2551823906208184,0.20401797959254858,0.23554498072086333,nope
3.9745739202642247,3.011890116433881,2.857798544381465,2.819842099193151,3.058451421701352,nope
3.3545310031691904,2.896613990462929,2.8890383778117337,2.961739153797315,3.0348569809406576,nope
1.2490457723982544,3.6052402625905993,2.677945044588987,2.0344439357957027,1.7681918866447772,nope
5.805839924805914,0.0,0.0,6.194529425312148,5.971143185617053,nope
5.984686375593407,0.11065722117389563,0.25732371497108864,0.18216831047276344,6.249864311301339,nope
0.45066132608063364,0.41012734054149097,0.3332443011116727,0.2267988480538859,0.04164257909858842,nope
1.825978717415715,1.5273454314033659,1.446441332248135,1.217805938967986,1.3258176636680326,nope
2.589937671061246,0.5404195002705842,0.4636476090008061,0.41822432957922906,1.1525719972156676,nope
