thumb 1-2,thumb 2-3,thumb 3-4,thumb_fore 4-5,fore 5-6,fore 6-7,fore 7-8,fore_middle 8-9,middle 9-10,middle 10-11,middle 11-12,middle_ring 12-13,ring 13 -14,ring 14-15,ring 15-16,ring_pinky 16-17,pinky 17-18,pinky 18-19,pinky 19-20
-0.047583103276983396,-0.5819051181398855,-0.6489955589965009,1.129936795177189,1.0726796167945825,1.0303768265243125,1.0552473193359178,-0.8579976171279429,1.3763162105797908,1.3315647268312365,1.355438627097159,-1.1847406170801558,1.5316007248678396,1.5019398374938513,1.4056476493802699,-1.3013897139754942,0.8621700546672263,1.2490457723982544,0.9272952180016123
