,thumb 1-2,thumb 2-3,thumb 3-4,thumb_fore 4-5,fore 5-6,fore 6-7,fore 7-8,fore_middle 8-9,middle 9-10,middle 10-11,middle 11-12,middle_ring 12-13,ring 13 -14,ring 14-15,ring 15-16,ring_pinky 16-17,pinky 17-18,pinky 18-19,pinky 19-20
0,1.18018928309721,1.5042281630190724,1.4181469983996315,-0.40024065703397416,1.240498971965643,-0.23374318086890145,-1.0808390005411683,-0.1746721990082397,1.190289949682532,-0.30970294454245617,-1.1071487177940904,-0.19739555984988075,1.2422431562434455,-0.3671738338182192,-1.0636978224025595,-0.2648173299057889,1.1948353729235912,-0.13552771398550073,-0.996491496620195
