thumb 1-2,thumb 2-3,thumb 3-4,thumb_fore 4-5,fore 5-6,fore 6-7,fore 7-8,fore_middle 8-9,middle 9-10,middle 10-11,middle 11-12,middle_ring 12-13,ring 13 -14,ring 14-15,ring 15-16,ring_pinky 16-17,pinky 17-18,pinky 18-19,pinky 19-20
1.5469913006098266,1.5350972141155732,1.5232132235179119,0.10673567264913564,1.4209838702219997,-0.22208190190548016,-0.9723774333163593,-0.270153199711405,1.3059789968891078,-0.3217505543966422,-1.0014831356942349,-0.24207169457111893,1.3218336210021797,-0.3058788714048521,-1.0121970114513343,-0.33787818824027843,1.3542460218188075,-0.10308160852270024,-0.9629943306809361
