thumb 1-2,thumb 2-3,thumb 3-4,thumb_fore 4-5,fore 5-6,fore 6-7,fore 7-8,fore_middle 8-9,middle 9-10,middle 10-11,middle 11-12,middle_ring 12-13,ring 13 -14,ring 14-15,ring 15-16,ring_pinky 16-17,pinky 17-18,pinky 18-19,pinky 19-20
0.2984989315861793,-0.4993467216801301,-1.0636978224025595,0.6747409422235526,-0.6610431688506869,-0.7086262721276703,-0.7266423406817256,0.4423742229767449,-0.6556956262415361,-0.6350267353903137,-0.5667292175235062,0.4124104415973874,-0.5880026035475676,-0.5743048301747018,-0.4636476090008061,0.3374560692277815,-0.6435011087932844,-0.3217505543966422,-0.3217505543966422
