thumb 1-2,thumb 2-3,thumb 3-4,thumb_fore 4-5,fore 5-6,fore 6-7,fore 7-8,fore_middle 8-9,middle 9-10,middle 10-11,middle 11-12,middle_ring 12-13,ring 13 -14,ring 14-15,ring 15-16,ring_pinky 16-17,pinky 17-18,pinky 18-19,pinky 19-20
1.2490457723982544,0.12435499454676145,0.06656816377582381,1.196462710787313,0.6202494859828216,-1.5707963267948966,-1.1760052070951352,0.6947382761967033,-0.9272952180016123,-0.8685393952858894,-0.39479111969976155,0.4487233440107211,-1.460139105621,-0.6556956262415361,-0.24497866312686417,0.26916749278570046,-1.5707963267948966,-0.4993467216801301,-0.19739555984988078
