thumb 1-2,thumb 2-3,thumb 3-4,thumb_fore 4-5,fore 5-6,fore 6-7,fore 7-8,fore_middle 8-9,middle 9-10,middle 10-11,middle 11-12,middle_ring 12-13,ring 13 -14,ring 14-15,ring 15-16,ring_pinky 16-17,pinky 17-18,pinky 18-19,pinky 19-20
1.1606689862534054,0.519146114246523,-0.4048917862850834,0.9420000403794635,0.19739555984988078,-0.9827937232473289,-1.0121970114513343,0.23374318086890145,-1.2490457723982544,-0.8441539861131709,-0.8760580505981934,0.13552771398550073,-1.2490457723982544,-0.6435011087932844,-0.6947382761967033,-0.047583103276983396,-0.7853981633974482,-0.519146114246523,-0.7853981633974482
